uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,samplingImpractical,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy,publicationDate,release
c23c65ef-dec7-40bd-b10e-0d5635ae1a59,SJER_061.basePlot.ltr,D17,SJER,SJER_061,SJER_061_803,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER061803.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,All stakes missing,,,20240104T223834Z,RELEASE-2024
cf85d2e8-9104-4339-aa88-1bc17d6d9dd7,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_711,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER050711.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,All stakes missing. Clip cell on rock and stream bed.,,,20240104T223834Z,RELEASE-2024
b01cce04-7986-4b5a-9664-4731f6dd1fef,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_006,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER050006.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
b3ed9bcd-1a81-4be2-8fc7-d1dab42b0891,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_562,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER051562.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
2e163800-594e-4781-b94b-3f175bc3ac1d,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_863,2018-11-07,2019-11-05,OK,LTR.2018.SJER.01,363,NEON.LTR.SJER051863.20191105,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,All stakes missing,,,20240104T223834Z,RELEASE-2024
5492b5b7-b58d-4915-8ff1-298c95f6e085,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_366,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER063366.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
617a6790-7e08-42fc-92d5-f8130f16bb7c,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_307,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER053307.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
184bc44d-c221-42fa-bab8-5fd90ea8174e,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_898,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER063898.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake missing,,,20240104T223834Z,RELEASE-2024
aa911b1e-6e97-4505-a7a6-3e71916409de,SJER_048.basePlot.ltr,D17,SJER,SJER_048,SJER_048_882,2018-11-07,2019-11-07,"",LTR.2018.SJER.01,365,NEON.LTR.SJER048882.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
1662614e-f674-4842-87f6-ffe036e29748,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_098,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER053098.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
4ff06243-014d-47e8-b96a-2aedfe5ce362,SJER_062.basePlot.ltr,D17,SJER,SJER_062,SJER_062_186,2018-11-07,2019-11-07,"",LTR.2018.SJER.01,365,NEON.LTR.SJER062186.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,SW stake is missing,,,20240104T223834Z,RELEASE-2024
0da09303-8535-432f-bb30-69df30201cf5,SJER_045.basePlot.ltr,D17,SJER,SJER_045,SJER_045_548,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,"",NEON.DOC.001710vG,"RE - Litter not collected - trap broken, requires replacement",N,Stakes more than 1m away from clip cell - our measurements,,,20240104T223834Z,RELEASE-2024
2628ffb6-4a0f-40ca-85e9-e7abe3f32714,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_707,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER057707.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
4731f9cc-00b0-4197-add5-3d339e0ce4b2,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_690,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,NEON.LTR.SJER055690.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
644c747a-e8cf-4192-a56f-99eb31752ba0,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_264,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER057264.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
41884b8a-a9e9-4881-9cee-e8bea434de9d,SJER_045.basePlot.ltr,D17,SJER,SJER_045,SJER_045_389,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER045389.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake not in ground,,,20240104T223834Z,RELEASE-2024
99b0911d-663c-42ad-ac7e-cdf827451533,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_513,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER056513.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake missing,,,20240104T223834Z,RELEASE-2024
aebed6ba-d698-462a-a305-e54eb1e92fc7,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_162,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER054162.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
90f9bf4e-8e89-4ce3-a8db-b24450c608bf,SJER_046.basePlot.ltr,D17,SJER,SJER_046,SJER_046_677,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER046677.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,20 cm short,,,20240104T223834Z,RELEASE-2024
ac7dbf9b-f410-4958-b465-0969135468eb,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_154,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,NEON.LTR.SJER055154.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,SE stake missing,,,20240104T223834Z,RELEASE-2024
b9eed983-69ac-465e-997a-4d2e452b4aa3,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_659,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER054659.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
0a435e79-eb91-4765-bcdc-e2a51ce1ec81,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_021,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,NEON.LTR.SJER049021.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,Could not find stakes. Part of twig may be more than 2 cm diameter.,,,20240104T223834Z,RELEASE-2024
54050b3c-886e-4ea9-aa0c-646562cfcbf6,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_266,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER056266.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake is missing,,,20240104T223834Z,RELEASE-2024
0bbf7991-70d1-4aa3-86d8-7f0cb74a18aa,SJER_046.basePlot.ltr,D17,SJER,SJER_046,SJER_046_945,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER046945.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,15 cm short,,,20240104T223834Z,RELEASE-2024
fc75b910-f01c-4140-a7e7-c42683142151,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_293,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER049293.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,Missing both S stakes,,,20240104T223834Z,RELEASE-2024
bce256c5-7d26-43ca-b110-3f266f81dfba,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_151,2018-11-15,2019-11-05,OK,LTR.2018.SJER.01,355,NEON.LTR.SJER052151.20191105,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,All stakes missing. On rocks.,,,20240104T223834Z,RELEASE-2024
5170679f-86ec-44f7-b048-3b962518f7dc,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_640,2018-11-15,2019-11-05,"",LTR.2018.SJER.01,355,"",NEON.DOC.001710vG,"RE - Litter not collected - trap broken, requires replacement",N,2 stakes about 5.6 m away from clip cell. Not collected.,,,20240104T223834Z,RELEASE-2024
32f9d772-752e-4c33-a1e1-921ccc0ccc2c,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_012,2018-11-15,2019-11-05,OK,LTR.2018.SJER.01,355,NEON.LTR.SJER059012.20191105,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
a70b20e6-1142-4bb2-af32-edbbb0882765,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2018-11-15,2019-11-05,"",LTR.2018.SJER.01,355,NEON.LTR.SJER064198.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
b4bb9233-0a2e-4fa8-ae5e-7aef7332fa29,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_406,2018-11-15,2019-11-05,OK,LTR.2018.SJER.01,355,NEON.LTR.SJER052406.20191105,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,All stakes missing,,,20240104T223834Z,RELEASE-2024
d73f643d-6ac5-4b74-8656-dff94d37cc87,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2018-11-15,2019-11-05,"",LTR.2018.SJER.01,355,NEON.LTR.SJER059349.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,Forked branch. Do you count length if more than 2 cm diameter,,,20240104T223834Z,RELEASE-2024
cd193ef6-6b35-4e05-bb3b-8ad0c92860a8,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_573,2018-11-15,2019-11-07,"",LTR.2018.SJER.01,357,NEON.LTR.SJER047573.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
a4915cb3-9f47-4d54-bc19-88e8d4d2a9a9,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_648,2018-11-15,2019-11-07,OK,LTR.2018.SJER.01,357,NEON.LTR.SJER058648.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
55a4fca6-d147-4229-9e2c-0f967e9c9f8a,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_041,2018-11-15,2019-11-07,OK,LTR.2018.SJER.01,357,NEON.LTR.SJER047041.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
5a277db7-d7da-4546-94ca-36caa736809f,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_901,2018-11-15,2019-11-07,"",LTR.2018.SJER.01,357,NEON.LTR.SJER058901.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,One meter north of measured clip cell,,,20240104T223834Z,RELEASE-2024
ff2eb8c8-3dd1-4cad-a7d6-735e4cd69b1d,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_200,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER049011.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,Needs new T-post; Sample ID does not match trap ID,,,20240104T223834Z,RELEASE-2024
2dd8d29c-42bd-42e8-979f-c7927a8242b7,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER055040.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
d3ffe8fd-495b-43ec-b72c-ac5a90edf49e,SJER_060.basePlot.ltr,D17,SJER,SJER_060,SJER_060_572,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER060572.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
25acf786-ccbe-49f3-88d3-af229c1748db,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_588,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER055588.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
e6a177ee-2512-49ca-9365-5870ef24ef07,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_008,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER054008.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
3d6b50c2-90a4-41a5-9d0f-c435d42b5b64,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_609,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER054609.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
02e08de1-dbd4-4af2-a400-f0b072540af3,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER057390.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
24e1fe91-b261-4e47-b3cc-0707e4a9afb3,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_525,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER056525.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
b5cc0ee7-eefa-4775-b3e9-f7e55ffc8d44,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_670,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER057670.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
ab00aeac-250e-48eb-b676-c94892b0878e,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_301,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER049301.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
28987a31-3860-46c3-bb5d-6b610b139616,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_272,2019-10-07,2019-11-04,"",LTR.2019.SJER.12,28,NEON.LTR.SJER056272.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
c33ff7ce-56e0-400c-9905-9c08d3e19ac0,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_542,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER050542.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
4c20b169-8e38-4e7a-8bb5-20044d220363,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_209,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER050209.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
f937b8cb-0e3e-42ba-bee6-2deb9ee9b879,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_354,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER052354.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
ef194ae1-2877-47a6-b23f-8b9b42c1e799,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_281,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER059281.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
1fb02fde-274c-474a-8c59-8439f9ae0709,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_041,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER059041.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
7a9dd84d-320c-4fef-a218-808f50edacfc,SJER_061.basePlot.ltr,D17,SJER,SJER_061,SJER_061_763,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER061763.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
66931665-880c-48a8-8369-45683f78483f,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_847,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER051847.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
bbebf326-6f76-4aca-8061-c992357b147c,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_192,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER064192.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
6dac5986-5f40-46f1-b65f-f1ae61649eca,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_113,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER052113.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
5f0d15bd-7c57-4793-afbb-e8f4f7ef24d1,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_687,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER051687.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
1fed1634-bc07-45d0-ac92-57b174747652,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_707,2019-10-07,2019-11-05,"",LTR.2019.SJER.12,29,NEON.LTR.SJER064707.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
023768a5-f8c5-42ab-a2c3-e004f87bdcc1,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_763,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER063763.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
4e8dc477-7d33-4331-b7af-9c836dada7d2,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_025,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER053025.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
188747eb-192f-4c82-9828-747c0fb0fba8,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_276,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER063276.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
e8813ef6-97af-4eb3-8a3b-54b0d0704910,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_537,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER047537.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
a8be764e-7c31-4fe8-9439-2a7ff46e5a5b,SJER_062.basePlot.ltr,D17,SJER,SJER_062,SJER_062_020,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER062020.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
5efe4253-f380-4676-9945-6c43db7878c1,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_791,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER058791.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
1ffd191a-9c3a-48c7-b109-f698a9e0c1b4,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_072,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER047072.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
4bd51ab9-41d5-4d74-a4aa-09f9db4fca09,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_336,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER053336.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
1880f070-c28f-4fc6-bd29-9779ea882e89,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_667,2019-10-07,2019-11-07,"",LTR.2019.SJER.12,31,NEON.LTR.SJER058667.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
