uid,namedLocation,domainID,siteID,plotID,subplotID,startDate,endDate,flightYear,totalSampledArea,qualifyingVegetationArea,qualifyingVegetationPercent,dataQF,publicationDate,release
f9f8af37-31be-48f9-8826-b9760924359b,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2019-03-24,2019-03-29,2019,400,55,13.75,,20240104T225302Z,RELEASE-2024
195dd626-9fef-4a9c-89e0-30ec52c198bb,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,2019-03-24,2019-03-29,2019,400,9,2.25,,20240104T225302Z,RELEASE-2024
7f8e00ec-6c07-4f71-9b29-dcecae2c7225,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,2019-03-24,2019-03-29,2019,400,8,2,,20240104T225302Z,RELEASE-2024
227973c8-5d1c-4a85-b853-99c0fbd320aa,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,2019-03-24,2019-03-29,2019,400,24,6,,20240104T225302Z,RELEASE-2024
ab09f9dd-23c9-4897-99e5-fd49cfd49cf0,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,2019-03-24,2019-03-29,2019,400,133,33.25,,20240104T225302Z,RELEASE-2024
c5aacb1e-a7ba-4ce3-b8a1-52f52a914e1e,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2019-03-24,2019-03-29,2019,400,224,56,,20240104T225302Z,RELEASE-2024
f58a7a35-2f28-495a-8437-48425de70641,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,2019-03-24,2019-03-29,2019,400,67,16.75,,20240104T225302Z,RELEASE-2024
11784cfc-3276-419d-b6ee-1ffe46863f53,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2019-03-24,2019-03-29,2019,400,200,50,,20240104T225302Z,RELEASE-2024
4d098d96-d576-4658-9642-c98adf26d688,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,2019-03-24,2019-03-29,2019,400,10,2.5,,20240104T225302Z,RELEASE-2024
398973ea-2d23-490b-84e8-69bf9719b7e5,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,2019-03-24,2019-03-29,2019,400,12,3,,20240104T225302Z,RELEASE-2024
5255ffa7-2f08-4c46-ab12-4fad1c193b00,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2019-03-24,2019-03-29,2019,400,187,46.75,,20240104T225302Z,RELEASE-2024
2c52091f-6103-41f3-b220-1b3fce34de5c,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,2019-03-24,2019-03-29,2019,400,90,22.5,,20240104T225302Z,RELEASE-2024
b85b0e16-2f69-4247-8bb8-84422b5c8745,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,2019-03-24,2019-03-29,2019,400,51,12.75,,20240104T225302Z,RELEASE-2024
f0a4a7d4-58f2-450a-8914-4d8aa2f4e0a6,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2019-03-24,2019-03-29,2019,400,298,74.5,,20240104T225302Z,RELEASE-2024
62e6d05f-3284-4770-b0f3-88c6b159ecea,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2019-03-24,2019-03-29,2019,400,97,24.25,,20240104T225302Z,RELEASE-2024
ea256e04-e73f-4fad-ad4b-24dbd09cec78,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,2019-03-24,2019-03-29,2019,400,181,45.25,,20240104T225302Z,RELEASE-2024
44b521c5-190c-4eb6-9331-d7d3f20cec74,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2019-03-24,2019-03-29,2019,400,19,4.75,,20240104T225302Z,RELEASE-2024
f559b376-af2e-473a-9dff-2aada2c7d330,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,2019-03-24,2019-03-29,2019,400,55,13.75,,20240104T225302Z,RELEASE-2024
1827a1c2-e993-42eb-8890-b97f1432dbd5,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,2019-03-24,2019-03-29,2019,400,139,34.75,,20240104T225302Z,RELEASE-2024
72e7df10-1366-4870-8c82-3147e10b8f50,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2019-03-24,2019-03-29,2019,400,0,0,,20240104T225302Z,RELEASE-2024
e23333b5-cc98-4b2e-b5e1-5ffd8f32ebfa,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,2019-03-24,2019-03-29,2019,400,52,13,,20240104T225302Z,RELEASE-2024
15840466-11b2-4ca2-9e1d-64ab69ea0472,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,2019-03-24,2019-03-29,2019,400,159,39.75,,20240104T225302Z,RELEASE-2024
a047c349-d814-47c7-9c05-a27f99674c42,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,2019-03-24,2019-03-29,2019,400,19,4.75,,20240104T225302Z,RELEASE-2024
2ded98f7-0027-4d22-8724-78223deb2e7b,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2019-03-24,2019-03-29,2019,400,235,58.75,,20240104T225302Z,RELEASE-2024
7836cb3c-2f6f-4112-ae26-8b833797cefc,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2019-03-24,2019-03-29,2019,400,141,35.25,,20240104T225302Z,RELEASE-2024
d5d38a34-9e2e-42c1-9fc1-7fad683b0447,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2019-03-24,2019-03-29,2019,400,166,41.5,,20240104T225302Z,RELEASE-2024
5c8fcfc6-d7d4-46ce-90a4-ff8e3534904b,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,2019-03-24,2019-03-29,2019,400,109,27.25,,20240104T225302Z,RELEASE-2024
fc98d9a7-1feb-4ae7-ba67-7157122e53cb,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2019-03-24,2019-03-29,2019,400,85,21.25,,20240104T225302Z,RELEASE-2024
c86614b8-c59c-45b6-858a-bf5e6c218633,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2019-03-24,2019-03-29,2019,400,97,24.25,,20240104T225302Z,RELEASE-2024
d2691f08-f81c-42f5-878f-03d154ff003b,SJER_046.basePlot.ltr,D17,SJER,SJER_046,41_400,2019-03-24,2019-03-29,2019,400,159,39.75,,20240104T225302Z,RELEASE-2024
a21fcd19-aac9-4110-8d94-1ea8fe62e75f,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,2019-03-24,2019-03-29,2019,400,288,72,,20240104T225302Z,RELEASE-2024
677ec4df-8203-4319-80f3-779327d213f9,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,2019-03-24,2019-03-29,2019,400,156,39,,20240104T225302Z,RELEASE-2024
8da5ecb4-895d-4b19-b4e5-d283f23870c5,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,2019-03-24,2019-03-29,2019,400,87,21.75,,20240104T225302Z,RELEASE-2024
793cfbe2-e8d5-4278-9a5f-e6dec38ec887,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,2019-03-24,2019-03-29,2019,400,92,23,,20240104T225302Z,RELEASE-2024
955b30c7-50f9-4e65-8ae7-0533b98b3385,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,2019-03-24,2019-03-29,2019,400,103,25.75,,20240104T225302Z,RELEASE-2024
13320131-4545-4262-9f23-7fd58dda4aec,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,2019-03-24,2019-03-29,2019,400,82,20.5,,20240104T225302Z,RELEASE-2024
35dea8cc-541a-49a8-b8d9-6ec3b9fce1e0,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2021-03-31,2021-03-31,2021,400,111,27.75,,20240104T225302Z,RELEASE-2024
d6935171-b0e4-40ec-8233-a839f61404a2,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,2021-03-31,2021-03-31,2021,400,223,55.75,,20240104T225302Z,RELEASE-2024
eab930d4-2dd3-4ff5-9681-55d43756de8a,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2021-03-31,2021-03-31,2021,400,66,16.5,,20240104T225302Z,RELEASE-2024
ae3747d5-d6f7-43f0-ba29-56d49ddc2e99,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2021-03-31,2021-03-31,2021,400,219,54.75,,20240104T225302Z,RELEASE-2024
e11d0eee-9008-46aa-b302-f24e102385eb,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2021-03-31,2021-03-31,2021,400,315,78.75,,20240104T225302Z,RELEASE-2024
a8f677b4-83e2-4193-aed7-cf83375109ef,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2021-03-31,2021-03-31,2021,400,192,48,,20240104T225302Z,RELEASE-2024
b003a264-2c48-43e3-8008-2f9ccd0d8e46,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2021-03-31,2021-03-31,2021,400,72,18,,20240104T225302Z,RELEASE-2024
7f4f8107-711b-4297-96b1-834421972523,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2021-03-31,2021-03-31,2021,400,218,54.5,,20240104T225302Z,RELEASE-2024
a46d2ca2-d2b5-416c-89e8-7af6cdd7a81f,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2021-03-31,2021-03-31,2021,400,277,69.25,,20240104T225302Z,RELEASE-2024
8506713b-9592-49d5-b509-c87678bb9196,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,2021-03-31,2021-03-31,2021,400,53,13.25,,20240104T225302Z,RELEASE-2024
5f8e5775-4729-4613-81bc-3603e6772602,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2021-03-31,2021-03-31,2021,400,23,5.75,,20240104T225302Z,RELEASE-2024
45e627e9-77f5-469d-955e-fceea452bea3,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,2021-03-31,2021-03-31,2021,400,49,12.25,,20240104T225302Z,RELEASE-2024
f28bb6ab-2e73-4869-9179-d79c7b80a95f,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,2021-03-31,2021-03-31,2021,400,261,65.25,,20240104T225302Z,RELEASE-2024
fdc4e1de-de10-40d7-84bd-cd781b621ceb,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,2021-03-31,2021-03-31,2021,400,201,50.25,,20240104T225302Z,RELEASE-2024
e18a0041-0ad4-479b-96fa-69e5904a5533,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,2021-03-31,2021-03-31,2021,400,121,30.25,,20240104T225302Z,RELEASE-2024
af1dcff4-4bc1-417e-bc93-7b28139428b5,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,2021-03-31,2021-03-31,2021,400,168,42,,20240104T225302Z,RELEASE-2024
fe3e5a58-6150-43bf-8807-977b575cf9c5,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,2021-03-31,2021-03-31,2021,400,74,18.5,,20240104T225302Z,RELEASE-2024
8d2065ed-fee6-4dc8-8758-b46f5079de37,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,2021-03-31,2021-03-31,2021,400,62,15.5,,20240104T225302Z,RELEASE-2024
d8f38d60-1f8e-4e0b-a612-3cd5c9759a47,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,2021-03-31,2021-03-31,2021,400,130,32.5,,20240104T225302Z,RELEASE-2024
7610de33-b3f0-4998-8afa-83a5b4beb575,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2021-03-31,2021-03-31,2021,400,1,0.25,,20240104T225302Z,RELEASE-2024
3844ede9-5d82-44af-8dbe-906e09509922,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,2021-03-31,2021-03-31,2021,400,141,35.25,,20240104T225302Z,RELEASE-2024
2de5a45d-b3e7-48ca-999e-677727e894fe,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,2021-03-31,2021-03-31,2021,400,179,44.75,,20240104T225302Z,RELEASE-2024
9e6ed486-5724-4ced-ba49-a9798a56cab4,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2021-03-31,2021-03-31,2021,400,283,70.75,,20240104T225302Z,RELEASE-2024
209e1c22-0488-4e4d-be91-7abb8374329b,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,2021-03-31,2021-03-31,2021,400,19,4.75,,20240104T225302Z,RELEASE-2024
9c41b2a8-5963-420a-b300-d210cb22340f,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,2021-03-31,2021-03-31,2021,400,152,38,,20240104T225302Z,RELEASE-2024
c850a296-bb4a-4fc8-a9ae-9d7bd9a3027f,SJER_046.basePlot.ltr,D17,SJER,SJER_046,41_400,2021-03-31,2021-03-31,2021,400,197,49.25,,20240104T225302Z,RELEASE-2024
67d99278-0fb7-4f5f-8f59-fea5cc2f5c7a,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,2021-03-31,2021-03-31,2021,400,124,31,,20240104T225302Z,RELEASE-2024
20123179-9f2b-44d8-9b1f-5186d8317e1c,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2021-03-31,2021-03-31,2021,400,110,27.5,,20240104T225302Z,RELEASE-2024
5f2dc946-903c-4d46-a396-2fcd9bb16fe3,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,2021-03-31,2021-03-31,2021,400,38,9.5,,20240104T225302Z,RELEASE-2024
7cc38a0b-a8db-4128-86ad-491b93bd1b87,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,2021-03-31,2021-03-31,2021,400,32,8,,20240104T225302Z,RELEASE-2024
fef2cb96-2929-4efe-b76b-c0fc8ba60a00,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,2021-03-31,2021-03-31,2021,400,190,47.5,,20240104T225302Z,RELEASE-2024
a9f7fde7-17ac-45a0-8878-0d928f9dad3d,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2021-03-31,2021-03-31,2021,400,141,35.25,,20240104T225302Z,RELEASE-2024
fdf13578-64a7-4a11-92db-db7ba04c0390,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,2021-03-31,2021-03-31,2021,400,59,14.75,,20240104T225302Z,RELEASE-2024
7fe9c3b5-7d4d-4863-8a1f-e119f74a286e,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,2021-03-31,2021-03-31,2021,400,26,6.5,,20240104T225302Z,RELEASE-2024
0067dc61-2f14-442e-baa6-903d7e25a2f5,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,2021-03-31,2021-03-31,2021,400,309,77.25,,20240104T225302Z,RELEASE-2024
d2f95281-d46d-4ea0-8d71-f1d063b12781,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,2021-03-31,2021-03-31,2021,400,91,22.75,,20240104T225302Z,RELEASE-2024
d9457271-5b3a-4921-aebe-2256f74d9f5c,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,2021-03-31,2021-03-31,2021,400,95,23.75,,20240104T225302Z,RELEASE-2024
71034a67-7ebc-45b2-bdab-3c471f745c8b,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,2021-03-31,2021-03-31,2021,400,15,3.75,,20240104T225302Z,RELEASE-2024
5a2b5f30-c9ae-468f-99b8-0fcad23d866b,SJER_057.basePlot.ltr,D17,SJER,SJER_057,39_400,2021-03-31,2021-03-31,2021,400,189,47.25,,20240104T225302Z,RELEASE-2024
fe3dc9fe-ec72-4e53-bde9-d970a712f743,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,2021-03-31,2021-03-31,2021,400,149,37.25,,20240104T225302Z,RELEASE-2024
5fb2a2fd-20f4-4332-97f2-5e7c6406d8cc,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,2023-04-01,2023-04-04,2023,400,60,15,,20240104T225302Z,RELEASE-2024
873c550c-c972-402d-beed-0193a53701d6,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2023-04-01,2023-04-04,2023,400,313,78.25,,20240104T225302Z,RELEASE-2024
c32b4ff4-cf9b-4658-9387-852bb256a175,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2023-04-01,2023-04-04,2023,400,114,28.5,,20240104T225302Z,RELEASE-2024
f247e8aa-896d-416e-a6fd-319d1c2755c6,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,2023-04-01,2023-04-04,2023,400,71,17.75,,20240104T225302Z,RELEASE-2024
a05a8b5f-109c-4b42-b795-0ad621038d66,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,2023-04-01,2023-04-04,2023,400,314,78.5,,20240104T225302Z,RELEASE-2024
1f699561-298f-4f69-be88-695e96c6f2fa,SJER_057.basePlot.ltr,D17,SJER,SJER_057,39_400,2023-04-01,2023-04-04,2023,400,176,44,,20240104T225302Z,RELEASE-2024
aac621f6-ac61-47c5-abe4-1b037298ca0c,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,2023-04-01,2023-04-04,2023,400,19,4.75,,20240104T225302Z,RELEASE-2024
db0d19ff-8848-4e6f-8718-8019eb13ff99,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2023-04-01,2023-04-04,2023,400,272,68,,20240104T225302Z,RELEASE-2024
90c2215d-ac89-47a3-9730-74eae3d7c530,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,2023-04-01,2023-04-04,2023,400,148,37,,20240104T225302Z,RELEASE-2024
74209ed5-4f6f-4b2f-8321-f10eafb77f61,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,2023-04-01,2023-04-04,2023,400,69,17.25,,20240104T225302Z,RELEASE-2024
8519a84d-a074-49fd-8966-487f5123b81c,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,2023-04-01,2023-04-04,2023,400,219,54.75,,20240104T225302Z,RELEASE-2024
5daf699b-cfde-4f60-81c7-bd559fda794a,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,2023-04-01,2023-04-04,2023,400,127,31.75,,20240104T225302Z,RELEASE-2024
06563d47-b284-43f9-9463-81fdb30500ce,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2023-04-01,2023-04-04,2023,400,3,0.75,,20240104T225302Z,RELEASE-2024
d9b4998b-7c1e-4475-8329-fd7c4c7f1fa5,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,2023-04-01,2023-04-04,2023,400,200,50,,20240104T225302Z,RELEASE-2024
a74cf977-22ba-4399-bc89-6c732f7dc52a,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2023-04-01,2023-04-04,2023,400,70,17.5,,20240104T225302Z,RELEASE-2024
af0947a2-83f8-4c50-8976-5d2bd5ba9c3b,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2023-04-01,2023-04-04,2023,400,84,21,,20240104T225302Z,RELEASE-2024
30d4d4d0-b6d9-4cb4-8204-b0c8e08f6771,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,2023-04-01,2023-04-04,2023,400,201,50.25,,20240104T225302Z,RELEASE-2024
fcd9b2b7-9fd7-4b4e-b876-f71864dcdc5e,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,2023-04-01,2023-04-04,2023,400,55,13.75,,20240104T225302Z,RELEASE-2024
268ce887-9593-4d86-91fc-64796d6cca84,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,2023-04-01,2023-04-04,2023,400,137,34.25,,20240104T225302Z,RELEASE-2024
55e5d77e-7166-4752-81f5-a460ea218c89,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,2023-04-01,2023-04-04,2023,400,190,47.5,,20240104T225302Z,RELEASE-2024
1ff2f2b2-7bce-4441-886c-930acc50c2e5,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2023-04-01,2023-04-04,2023,400,230,57.5,,20240104T225302Z,RELEASE-2024
e92b8779-3ac1-4c58-a6e8-7145eaa43114,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2023-04-01,2023-04-04,2023,400,284,71,,20240104T225302Z,RELEASE-2024
c56b6849-9627-4e0f-bdc0-41620ffb2bbc,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,2023-04-01,2023-04-04,2023,400,96,24,,20240104T225302Z,RELEASE-2024
53726868-a646-4736-9aa8-35b4ec96afd1,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,2023-04-01,2023-04-04,2023,400,63,15.75,,20240104T225302Z,RELEASE-2024
dbf0b90b-2574-439b-88ec-703cea4b2087,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2023-04-01,2023-04-04,2023,400,26,6.5,,20240104T225302Z,RELEASE-2024
cea3fe05-972d-42ff-9d9a-31e7112164c3,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,2023-04-01,2023-04-04,2023,400,37,9.25,,20240104T225302Z,RELEASE-2024
4a18e9f5-1df1-4a58-b770-a7c93d8ea196,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,2023-04-01,2023-04-04,2023,400,132,33,,20240104T225302Z,RELEASE-2024
04c280a9-b0c8-4e5b-b305-066caf647c80,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,2023-04-01,2023-04-04,2023,400,108,27,,20240104T225302Z,RELEASE-2024
d1615bb1-6e5e-4682-aff1-4024a423b6cc,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,2023-04-01,2023-04-04,2023,400,150,37.5,,20240104T225302Z,RELEASE-2024
c1d77c56-56f8-4f4c-ab79-107041e70d40,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,2023-04-01,2023-04-04,2023,400,79,19.75,,20240104T225302Z,RELEASE-2024
b297a662-fb40-4727-8e32-8a5200436359,SJER_046.basePlot.ltr,D17,SJER,SJER_046,41_400,2023-04-01,2023-04-04,2023,400,201,50.25,,20240104T225302Z,RELEASE-2024
ca05561d-2ea6-4499-b442-322537090bd4,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,2023-04-01,2023-04-04,2023,400,226,56.5,,20240104T225302Z,RELEASE-2024
6ea4f3df-3373-4ecd-be2f-cc80a7b25960,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2023-04-01,2023-04-04,2023,400,232,58,,20240104T225302Z,RELEASE-2024
f2c47554-450c-45f3-bdf4-1a3237e2745f,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,2023-04-01,2023-04-04,2023,400,250,62.5,,20240104T225302Z,RELEASE-2024
778ae009-d6fe-430f-b3b7-a0d3d539d9c4,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,2023-04-01,2023-04-04,2023,400,42,10.5,,20240104T225302Z,RELEASE-2024
4ff03796-5821-4895-adb1-b8f15c8e784d,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2023-04-01,2023-04-04,2023,400,200,50,,20240104T225302Z,RELEASE-2024
82a0d514-04ba-4a25-aa76-e7743fdfca9a,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2023-04-01,2023-04-04,2023,400,118,29.5,,20240104T225302Z,RELEASE-2024
74d98127-ec6b-43ee-b83b-dcbc43658948,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2023-04-01,2023-04-04,2023,400,111,27.75,,20240104T225302Z,RELEASE-2024
3d25be8a-3362-45c6-b5e8-5c12455a1796,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,2023-04-01,2023-04-04,2023,400,191,47.75,,20240104T225302Z,RELEASE-2024
ffdceb04-551c-42a5-a871-e57469ce9e49,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,2023-04-01,2023-04-04,2023,400,23,5.75,,20240104T225302Z,RELEASE-2024
